CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumTechTickets,NumAdminTickets,SubscriptionTimeGroup
CUST102727,Female,Yes,Yes,No,43,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,56.31,3521.38,No,5,3,<4 Years
CUST102728,Male,Yes,No,No,53,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,58.4,4925.01,Yes,2,4,<5 Years
CUST102729,Male,No,Yes,Yes,37,No,Yes,No,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,21.38,5511.76,No,10,3,<4 Years
CUST102730,Male,Yes,No,No,43,No,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,97.64,4160.98,No,7,3,<4 Years
CUST102731,Male,Yes,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card,22.5,6233.36,Yes,0,2,<2 Years
CUST102732,Female,Yes,Yes,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,49.22,3895.73,Yes,10,2,<3 Years
CUST102733,Male,Yes,No,Yes,39,No,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,78.93,5876.61,No,9,0,<4 Years
CUST102734,Male,No,Yes,No,24,No,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card,43.91,6252.67,No,8,3,<3 Years
CUST102735,Female,Yes,Yes,No,65,Yes,Yes,No,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,82.96,2019.09,Yes,2,0,<6 Years
CUST102736,Male,Yes,Yes,No,52,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,75.06,3687.76,No,10,4,<5 Years
CUST102737,Female,No,Yes,Yes,39,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,26.98,3398.47,Yes,3,0,<4 Years
CUST102738,Male,Yes,Yes,Yes,39,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,109.02,5651.59,Yes,8,5,<4 Years
CUST102739,Female,Yes,No,Yes,57,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card,47.97,6906.96,No,0,0,<5 Years
CUST102740,Female,Yes,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer,77.04,5872.56,Yes,7,1,<5 Years
CUST102741,Male,Yes,Yes,No,1,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,110.41,6407.39,Yes,7,2,<1 Year
CUST102742,Male,Yes,Yes,No,23,No,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card,64.89,5352.31,Yes,3,2,<2 Years
CUST102743,Male,Yes,Yes,Yes,34,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card,115.29,4633.25,No,5,5,<3 Years
CUST102744,Female,Yes,Yes,No,66,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.38,4596.26,Yes,8,5,<6 Years
CUST102745,Female,No,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,116.78,229.94,No,4,0,<5 Years
CUST102746,Male,Yes,No,No,55,Yes,No,No,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,89.69,7110.48,Yes,6,4,<5 Years
CUST102747,Male,No,Yes,No,25,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,48.25,1354.96,No,10,2,<3 Years
CUST102748,Female,No,Yes,No,35,No,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer,56.97,2236.85,Yes,7,1,<3 Years
CUST102749,Male,Yes,No,Yes,23,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.66,4444.94,No,7,1,<2 Years
CUST102750,Male,Yes,No,Yes,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,86.19,764.23,No,5,1,<1 Year
CUST102751,Male,No,No,No,46,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,109.34,4379.55,No,7,2,<4 Years
CUST102752,Female,No,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer,94.01,1907.97,Yes,6,2,<3 Years
CUST102753,Female,Yes,Yes,Yes,56,Yes,Yes,No,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,41.93,6093.21,No,0,4,<5 Years
CUST102754,Female,Yes,No,Yes,59,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card,81.15,3815.64,Yes,1,3,<5 Years
CUST102755,Male,Yes,No,No,61,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,38.16,5013.67,No,8,1,<6 Years
CUST102756,Male,Yes,No,No,32,No,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,27.43,841.44,No,8,3,<3 Years
CUST102757,Male,No,Yes,No,36,No,Yes,No,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer,56.99,5748.43,Yes,6,2,<4 Years
CUST102758,Female,No,Yes,Yes,71,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,66.05,6557.3,No,10,5,<6 Years
CUST102759,Male,Yes,No,Yes,47,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,51.02,276.88,No,7,2,<4 Years
CUST102760,Male,Yes,No,No,23,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,21.09,5028.74,No,8,2,<2 Years
CUST102761,Female,No,Yes,Yes,61,No,Yes,No,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card,39.24,3600.81,No,2,3,<6 Years
CUST102762,Male,No,Yes,Yes,30,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,96.36,1554.42,Yes,10,3,<3 Years
CUST102763,Male,Yes,Yes,Yes,46,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,117.62,7662.44,No,10,5,<4 Years
CUST102764,Female,No,Yes,Yes,52,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,112.6,1569.55,No,6,5,<5 Years
CUST102765,Female,Yes,No,Yes,12,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,80.43,2295.87,No,5,0,<2 Years
CUST102766,Female,No,No,Yes,43,No,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card,72.0,5347.47,No,1,3,<4 Years
CUST102767,Female,Yes,Yes,Yes,23,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,73.58,822.12,No,5,0,<2 Years
CUST102768,Female,Yes,No,Yes,50,Yes,Yes,No,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,36.65,6475.42,Yes,0,4,<5 Years
CUST102769,Female,No,Yes,No,52,No,No,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,55.1,2479.61,Yes,10,0,<5 Years
CUST102770,Female,No,No,Yes,48,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,37.55,4388.61,Yes,5,5,<5 Years
CUST102771,Female,Yes,Yes,No,43,No,No,No,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card,80.99,244.64,No,8,5,<4 Years
CUST102772,Male,Yes,Yes,No,9,No,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card,66.22,3704.88,Yes,9,3,<1 Year
CUST102773,Male,Yes,No,No,35,No,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,94.24,6352.64,Yes,3,0,<3 Years
CUST102774,Male,No,No,No,63,No,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,58.71,5383.21,Yes,5,3,<6 Years
CUST102775,Male,No,Yes,No,50,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,118.05,6593.08,Yes,0,0,<5 Years
CUST102776,Male,No,No,No,21,No,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,72.06,1209.66,Yes,9,4,<2 Years
CUST102777,Male,Yes,No,No,48,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,86.09,3428.63,Yes,10,5,<5 Years
CUST102778,Male,Yes,No,No,32,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.51,5599.89,Yes,3,2,<3 Years
CUST102779,Male,No,No,Yes,66,No,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card,96.28,3610.48,No,9,3,<6 Years
CUST102780,Female,Yes,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,113.12,4857.99,Yes,7,0,<1 Year
CUST102781,Female,No,No,Yes,54,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card,77.75,4749.56,Yes,1,4,<5 Years
CUST102782,Female,No,No,Yes,54,No,No,No,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,59.87,2338.05,No,1,2,<5 Years
CUST102783,Female,Yes,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,34.67,4523.22,No,4,2,<4 Years
CUST102784,Male,No,No,No,14,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,38.74,3521.15,Yes,7,3,<2 Years
CUST102785,Female,Yes,No,No,35,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,44.87,2121.61,Yes,7,3,<3 Years
CUST102786,Male,No,Yes,No,61,No,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,117.77,7673.0,No,6,2,<6 Years
CUST102787,Female,No,Yes,No,48,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,28.5,1318.86,No,10,4,<5 Years
CUST102788,Female,Yes,Yes,No,29,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,119.48,6705.71,Yes,6,0,<3 Years
CUST102789,Female,No,Yes,No,32,Yes,No,No,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card,103.84,2087.71,No,8,5,<3 Years
CUST102790,Female,Yes,No,No,52,No,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,36.11,961.02,No,4,4,<5 Years
CUST102791,Male,No,No,No,48,No,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,51.71,1306.57,Yes,5,5,<5 Years
CUST102792,Male,No,No,No,21,Yes,No,No,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,119.69,5855.86,Yes,4,2,<2 Years
CUST102793,Male,Yes,No,No,37,No,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,108.11,5919.11,Yes,10,4,<4 Years
CUST102794,Female,Yes,No,No,57,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,45.93,386.79,No,10,1,<5 Years
CUST102795,Male,Yes,No,Yes,35,No,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,44.62,2111.85,No,2,5,<3 Years
CUST102796,Male,Yes,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,82.48,4515.8,Yes,7,0,<5 Years
CUST102797,Female,Yes,No,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card,18.04,6655.6,No,7,0,<5 Years
CUST102798,Male,No,No,No,41,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer,64.71,885.91,Yes,2,1,<4 Years
CUST102799,Male,Yes,Yes,No,30,No,Yes,No,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,31.23,1270.68,No,2,1,<3 Years
CUST102800,Male,No,Yes,No,44,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card,27.06,842.81,Yes,1,4,<4 Years
CUST102801,Female,Yes,No,Yes,27,Yes,Yes,No,No,No,No,Yes,Yes,No,One year,No,Bank transfer,25.44,1955.75,No,4,2,<3 Years
CUST102802,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,101.55,5764.72,No,4,4,<6 Years
CUST102803,Male,Yes,Yes,No,53,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,30.59,4805.54,No,4,0,<5 Years
CUST102804,Female,Yes,Yes,Yes,17,Yes,No,No,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card,35.9,2721.08,Yes,10,3,<2 Years
CUST102805,Female,No,No,Yes,71,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,77.83,3362.72,Yes,3,5,<6 Years
CUST102806,Male,No,No,No,44,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,109.02,3503.61,No,8,2,<4 Years
CUST102807,Male,No,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,58.53,3560.51,No,7,2,<3 Years
CUST102808,Female,Yes,No,No,20,No,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer,112.88,4035.48,No,4,5,<2 Years
CUST102809,Female,Yes,No,No,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,64.13,750.8,Yes,7,5,<4 Years
CUST102810,Male,No,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,76.55,1929.96,No,5,0,<3 Years
CUST102811,Male,Yes,No,No,50,Yes,No,No,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer,89.97,2685.69,No,10,0,<5 Years
CUST102812,Female,Yes,Yes,Yes,64,No,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.9,7741.77,Yes,10,4,<6 Years
CUST102813,Male,Yes,Yes,Yes,20,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,30.64,5284.15,No,1,1,<2 Years
CUST102814,Male,No,Yes,No,39,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card,80.27,4886.91,Yes,6,1,<4 Years
CUST102815,Male,No,Yes,No,14,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card,90.9,4584.67,No,2,2,<2 Years
CUST102816,Male,Yes,Yes,No,44,No,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,42.47,6206.49,Yes,5,0,<4 Years
CUST102817,Male,No,Yes,Yes,61,No,No,No,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card,25.19,7962.14,Yes,4,0,<6 Years
CUST102818,Male,No,No,No,11,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer,40.1,2877.73,No,7,5,<1 Year
CUST102819,Male,Yes,No,No,21,No,No,No,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,59.04,2401.18,Yes,10,1,<2 Years
CUST102820,Male,No,Yes,Yes,59,No,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,114.53,6848.65,No,1,2,<5 Years
CUST102821,Female,No,No,Yes,54,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,39.84,4826.09,No,2,3,<5 Years
CUST102822,Female,Yes,No,No,26,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,52.02,1293.0,No,9,2,<3 Years
CUST102823,Male,Yes,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card,67.69,1329.18,Yes,9,0,<6 Years
CUST102824,Female,No,Yes,No,29,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,94.64,2478.81,Yes,3,3,<3 Years
CUST102825,Male,No,No,Yes,42,No,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer,66.57,2658.31,No,2,1,<4 Years
CUST102826,Male,Yes,No,No,35,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,69.38,5332.77,No,8,2,<3 Years
CUST102827,Male,Yes,Yes,Yes,28,No,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,94.51,502.46,Yes,9,4,<3 Years
CUST102828,Male,Yes,No,Yes,37,Yes,Yes,No,No,Yes,No,No,Yes,No,Two year,No,Electronic check,97.72,5905.85,Yes,9,4,<4 Years
CUST102829,Female,Yes,No,No,53,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card,68.27,2003.51,No,9,5,<5 Years
CUST102830,Male,Yes,Yes,No,71,Yes,No,No,Yes,No,No,No,No,Yes,Two year,No,Credit card,107.15,3435.06,No,8,5,<6 Years
CUST102831,Male,No,Yes,Yes,43,No,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card,28.38,7733.25,Yes,10,4,<4 Years
CUST102832,Female,No,No,Yes,65,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card,62.64,2904.26,Yes,1,0,<6 Years
CUST102833,Male,Yes,No,No,55,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,108.54,729.71,Yes,4,5,<5 Years
CUST102834,Male,No,No,No,32,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,60.77,4159.14,Yes,9,2,<3 Years
CUST102835,Female,Yes,No,Yes,4,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,29.51,6822.47,Yes,5,0,<1 Year
CUST102836,Male,Yes,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,96.77,5936.87,Yes,2,4,<5 Years
CUST102837,Male,No,No,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,88.64,2142.29,No,9,0,<2 Years
CUST102838,Female,Yes,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card,34.32,5740.44,No,2,5,<5 Years
CUST102839,Female,Yes,No,No,69,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,92.38,5562.94,Yes,4,1,<6 Years
CUST102840,Female,Yes,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer,101.01,4932.83,Yes,7,2,<2 Years
CUST102841,Male,Yes,Yes,No,38,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,29.02,5489.11,Yes,1,0,<4 Years
CUST102842,Female,Yes,No,No,61,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card,24.16,6110.09,Yes,9,0,<6 Years
CUST102843,Female,Yes,No,Yes,31,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,76.7,1040.48,No,6,4,<3 Years
CUST102844,Male,Yes,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,79.61,2956.14,No,0,0,<6 Years
CUST102845,Female,Yes,Yes,No,10,No,Yes,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card,19.99,2935.17,Yes,4,1,<1 Year
CUST102846,Male,Yes,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer,45.75,5015.85,Yes,1,2,<5 Years
CUST102847,Male,Yes,No,No,13,No,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,70.22,7758.17,No,7,2,<2 Years
CUST102848,Female,Yes,Yes,No,46,No,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,24.91,2902.7,Yes,6,0,<4 Years
CUST102849,Female,No,No,No,29,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,82.45,5031.06,No,8,1,<3 Years
CUST102850,Female,No,No,No,65,Yes,No,No,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer,60.12,6927.07,No,4,3,<6 Years
CUST102851,Male,No,Yes,No,11,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,106.79,1614.16,No,1,5,<1 Year
CUST102852,Male,Yes,No,No,13,Yes,No,No,Yes,No,No,No,Yes,No,Two year,No,Electronic check,21.59,6889.9,No,5,0,<2 Years
CUST102853,Male,Yes,Yes,Yes,51,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer,57.35,7178.35,No,1,3,<5 Years
CUST102854,Female,Yes,No,No,66,No,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,61.49,6347.46,Yes,7,3,<6 Years
CUST102855,Female,No,No,No,26,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer,18.72,6018.51,Yes,0,1,<3 Years
CUST102856,Female,Yes,No,No,60,No,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer,35.26,320.39,Yes,0,3,<6 Years
CUST102857,Female,Yes,Yes,No,12,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,22.02,3808.08,No,0,4,<2 Years
CUST102858,Male,No,Yes,Yes,4,Yes,Yes,No,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer,27.38,5909.3,Yes,6,5,<1 Year
CUST102859,Male,No,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,64.0,5066.26,No,9,3,<3 Years
CUST102860,Female,No,No,No,3,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,55.34,5000.16,Yes,6,3,<1 Year
CUST102861,Female,Yes,No,Yes,64,No,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card,86.72,6057.68,No,2,1,<6 Years
CUST102862,Male,No,Yes,No,27,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,94.24,4693.31,Yes,6,0,<3 Years
CUST102863,Female,No,No,Yes,61,Yes,Yes,No,No,No,No,No,Yes,No,Two year,Yes,Electronic check,83.84,122.19,No,8,5,<6 Years
CUST102864,Male,Yes,No,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,119.12,2896.29,No,5,3,<2 Years
CUST102865,Male,No,Yes,Yes,49,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card,94.69,421.78,Yes,5,5,<5 Years
CUST102866,Male,No,Yes,Yes,8,No,Yes,No,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,43.01,4200.09,Yes,0,5,<1 Year
CUST102867,Female,No,No,No,61,No,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,63.56,7432.03,Yes,8,4,<6 Years
CUST102868,Female,Yes,No,No,22,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,40.58,3181.43,No,4,1,<2 Years
CUST102869,Female,No,No,No,1,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,23.88,156.1,Yes,4,5,<1 Year
CUST102870,Female,No,Yes,No,13,Yes,No,No,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,26.06,4901.6,Yes,1,1,<2 Years
CUST102871,Female,No,Yes,Yes,36,Yes,No,No,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,21.17,5890.86,Yes,0,2,<4 Years
CUST102872,Female,No,No,No,69,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card,23.22,3514.89,No,1,4,<6 Years
CUST102873,Female,Yes,Yes,No,55,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,41.58,399.87,No,6,1,<5 Years
CUST102874,Female,No,No,No,62,Yes,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,94.46,5086.94,Yes,7,2,<6 Years
CUST102875,Male,Yes,No,Yes,71,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer,72.18,6463.14,Yes,2,3,<6 Years
CUST102876,Male,No,No,Yes,3,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,77.6,1647.51,No,2,0,<1 Year
CUST102877,Female,No,No,Yes,72,No,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,40.83,5455.18,Yes,2,0,<6 Years
CUST102878,Male,Yes,No,Yes,18,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,22.47,4254.31,Yes,1,3,<2 Years
CUST102879,Male,No,Yes,Yes,50,No,No,No,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer,29.73,6311.27,Yes,6,5,<5 Years
CUST102880,Female,Yes,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,103.56,151.75,Yes,6,5,<4 Years
CUST102881,Male,Yes,No,No,27,No,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card,51.42,6363.51,Yes,5,5,<3 Years
CUST102882,Female,No,Yes,Yes,16,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,53.96,1417.72,Yes,4,0,<2 Years
CUST102883,Female,No,Yes,No,17,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.1,7519.4,Yes,8,3,<2 Years
CUST102884,Male,No,Yes,Yes,16,No,Yes,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card,111.2,2629.08,No,7,1,<2 Years
CUST102885,Male,No,No,No,37,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,40.66,1021.92,Yes,8,1,<4 Years
CUST102886,Male,No,No,Yes,51,No,No,No,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,98.21,1093.11,Yes,6,5,<5 Years
CUST102887,Male,No,Yes,Yes,26,No,Yes,No,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer,93.7,2068.41,No,10,4,<3 Years
CUST102888,Male,No,No,Yes,39,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,34.54,5167.39,Yes,4,3,<4 Years
CUST102889,Female,No,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,31.59,6645.48,Yes,10,5,<5 Years
CUST102890,Male,Yes,No,Yes,51,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,62.12,3461.24,Yes,6,0,<5 Years
CUST102891,Male,No,Yes,No,24,No,No,No,No,No,No,Yes,No,No,One year,Yes,Electronic check,104.15,2747.55,Yes,5,4,<3 Years
